Date,Time,City,Location,Latitude,Longitude,High_Accuracy,Direction,Type,Lanes_Blocked,Involved,Tweet,Source
2019-05-12,10:10 AM,Pasig City,MARCOS HIGHWAY DOÑA JUANA,14.619284,121.089371,1,WB,VEHICULAR ACCIDENT,1.0,MC AND CAR,MMDA ALERT: Vehicular accident at Marcos highway Doña juana WB involving MC and car as of 10:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127401972707905537
2019-05-12,11:43 AM,Quezon City,EDSA AURORA,14.621564000000001,121.050149,1,WB,VEHICULAR ACCIDENT,1.0,MC AND PUJ,MMDA ALERT: Vehicular accident at EDSA Aurora WB involving MC and PUJ as of 11:43 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127431374351228928
2019-05-12,3:53 PM,Quezon City,C5 UP TOWN CENTER KATIPUNAN,14.651395,121.07441499999999,1,NB,MULTIPLE COLLISION,,2 MOTORCYCLES AND CAR,MMDA ALERT: Multiple collision at C5 UP Town Center Katipunan NB involving 2 motorcycles and car as of 3:53 PM. 1 l… https://t.co/STc2Xuu6g3,https://twitter.com/mmda/status/1127487345593176066
2019-05-12,4:16 PM,Makati City,EDSA PASAY ROAD TUNNEL,14.547533,121.02611399999999,1,SB,VEHICULAR ACCIDENT,1.0,AUV AND BUS,MMDA ALERT: Vehicular accident at EDSA Pasay Road Tunnel SB involving AUV and bus as of 4:16 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127490930242494465
2019-05-12,4:34 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.05356499999999,1,NB,VEHICULAR ACCIDENT,2.0,2 CARS,MMDA ALERT: Vehicular accident at EDSA Shaw Tunnel NB involving 2 cars as of 4:34 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127495954100211712
2019-05-12,4:51 PM,Quezon City,QUEZON AVE CAPITOL MED,14.634745,121.02225700000001,1,WB,VEHICULAR ACCIDENT,1.0,VAN AND AUV,MMDA ALERT: Vehicular accident at Quezon Ave. Capitol Med. WB involving van and AUV as of 4:51 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127499075572588545
2019-05-12,5:32 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141000000001,121.06961899999999,1,NB,STALLED SUV DUE TO MECHANICAL PROBLEM,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical problem at C5 Bagong Ilog flyover NB as of 5:32 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127518571871866880
2019-05-12,7:53 PM,Quezon City,C5 C.P GARCIA KATIPUNAN,14.648273999999999,121.074353,1,NB,VEHICULAR ACCIDENT,2.0,TRUCK AND AUV,MMDA ALERT: Vehicular accident at C5 CP Garcia Katipunan NB involving truck and AUV as of 7:53 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127550262837563393
2019-05-12,7:59 PM,Quezon City,COMMONWEALTH TECHNOHUB,14.656444,121.05694799999999,1,EB,VEHICULAR ACCIDENT,1.0,BUS,MMDA ALERT: Vehicular accident at Commonwealth Technohub EB involving bus as of 7:59 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127555310665621506
2019-05-12,10:17 PM,Mandaluyong,EDSA HIGHWAY 54,14.584119,121.055076,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Hi-way 54 SB as of 10:17 PM. 1 lane occupied. MMDA assisted. #mmda,https://twitter.com/mmda/status/1127589712472895488
2019-05-13,10:48 AM,Quezon City,EDSA AURORA TUNNEL,14.621564000000001,121.050149,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND BUS,MMDA ALERT: Vehicular accident at EDSA Aurora Tunnel SB involving car and bus as of 10:48 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1127777031029084160
2019-05-13,2:16 PM,Quezon City,EDSA SB AURORA TUNNEL,14.621564000000001,121.050149,1,,MULTIPLE COLLISION,1.0,SUV AND 2 CARS,"MMDA ALERT: Multiple collision at EDSA SB, Aurora Tunnel involving SUV and 2 cars as of 2:16 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1127823275902492673
2019-05-13,3:12 PM,Mandaluyong,EDSA QUEZON AVE MRT,14.582431,121.05446699999999,0,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,"MMDA ALERT: Stalled bus due to mechanical problem at EDSA SB, Quezon Ave Mrt as of 3:12 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1127838622944600064
2019-05-13,,Mandaluyong,EDSA ORTIGAS FLYOVER NB,14.586681,121.05631399999999,0,,STALLED SUV DUE TO MECHANICAL PROBLEM,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical problem at EDSA Ortigas F/O NB as of 10: 24 PM. 1 lane occupied. MMDA assisted. #mmda,https://twitter.com/mmda/status/1127945884795228160
2019-05-14,7:30 AM,Pasig City,C5 J VARGAS,14.582681,121.07683700000001,1,NB,MULTIPLE COLLISION,2.0,VAN AND 2 SUV,MMDA ALERT: Multiple collision at C5 J. Vargas NB involving van and 2 SUV as of 7:30 AM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128083088955756544
2019-05-14,7:35 AM,Mandaluyong,EDSA CENTRAL LOADING BAY,14.579778,121.05251200000001,1,NB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA Central loading bay NB involving 2 buses as of 7:35 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128083759645855744
2019-05-14,7:50 AM,Quezon City,EDSA AURORA SB,14.621564000000001,121.050149,0,,STALLED TAXI DUE TO MECHANICAL TROUBLE,1.0,TAXI,MMDA ALERT: Stalled taxi due to mechanical trouble at EDSA Aurora SB as of 7:50 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128086946687770624
2019-05-14,8:04 AM,Pasay City,EDSA CABRERA VICTORY TERMINAL,14.538185999999998,121.006433,0,SB,ONGOING DPWH MAN HOLE REPAIR,,,MMDA ALERT: Ongoing DPWH Man Hole repair at EDSA Cabrera SB in front of victory terminal as of 8:04 AM. expect hea… https://t.co/vQopRIxFsz,https://twitter.com/mmda/status/1128093075010494464
2019-05-14,8:11 AM,Pasig City,C5 J.VARGAS,14.582681,121.07683700000001,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND PICK-UP,MMDA ALERT: Vehicular accident at C5 J.Vargas SB involving SUV and pick-up as of 8:11 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128093322797408256
2019-05-14,8:13 AM,Makati City,EDSA AYALA,14.550028,121.029058,1,NB,STALLED BUS DUE TO MECHANICAL TROUBLE,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical trouble at EDSA Ayala NB as of 8:13 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128093475272945664
2019-05-14,8:55 AM,Pasay City,ROXAS P OCAMPO,14.559551,120.987075,1,SB,VEHICULAR ACCIDENT,1.0,2 MC,MMDA ALERT: Vehicular accident at Roxas P.Ocampo SB involving 2 MC as of 8:55 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128103863842529280
2019-05-14,9:45 AM,Quezon City,COMMONWEALTH UNIVERSITY AVE,14.655072,121.05488799999999,1,,MULTIPLE COLLISION,2.0,3 CAR,MMDA ALERT: Multiple collision at Commonwealth University Ave involving 3 car as of 9:45 AM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128116613759111170
2019-05-14,10:16 AM,Quezon City,EDSA SANTOLAN MRT,14.609767999999999,121.05558300000001,1,NB,VEHICULAR ACCIDENT,1.0,BUS AND TAXI,MMDA ALERT: Vehicular accident at EDSA Santolan MRT NB involving bus and taxi as of 10:16 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128123330840522753
2019-05-14,11:10 AM,Pasig City,C5 LANUZA AVE,14.577625,121.073462,1,NB,VEHICULAR ACCIDENT,1.0,VAN AND CAR,MMDA ALERT: Vehicular accident at C5 Lanuza Ave Int NB involving van and car as of 11:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128139116254617601
2019-05-14,11:10 AM,Mandaluyong,EDSA SHAW BLVD,14.581153,121.05356499999999,1,SB,ONGOING DPWH ROAD PATCHING,1.0,,MMDA ALERT: Ongoing DPWH road patching at EDSA Shaw Blvd Int SB as of 11:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128139157782482944
2019-05-14,11:35 AM,Quezon City,EDSA NORTH AVE MRT,14.654248999999998,121.03100800000001,1,SB,STALLED BUS DUE TO MECHANICAL TROUBLE,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical trouble at EDSA North Ave MRT SB as of 11:35 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128146341194911744
2019-05-14,11:31 AM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.05631399999999,1,SB,STALLEDELF TRUCK DUE TO RUNNING OUT OF GAS,1.0,MMDA ALERT: Stalledelf truck due to running out of gas at EDSA after Ortigas F/O SB as of 11:31 AM. 1 lane occupied. MMDA on site. #mmda,MMDA ALERT: Stalledelf truck due to running out of gas at EDSA after Ortigas F/O SB as of 11:31 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128146380499738624
2019-05-14,11:39 AM,Quezon City,EDSA NEW YORK AVE,14.625695,121.048294,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at EDSA New York Ave SB involving SUV and car as of 11:39 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128146506551160833
2019-05-14,2:23 PM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,2 VAN,MMDA ALERT: Vehicular accident at EDSA Boni SB involving 2 van as of 2:23 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128196166623956992
2019-05-14,3:00 PM,Quezon City,EDSA MRT ORTIGAS,14.593155,121.058494,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND VAN,MMDA ALERT: Vehicular accident at EDSA MRT Ortigas SB involving SUV and van as of 3:00 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128196767529357312
2019-05-14,2:57 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,NB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at EDSA Muñoz NB involving 2 cars as of 2:57 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128196966339317761
2019-05-14,3:37 PM,Quezon City,QUEZON AVE DELTA,14.637473000000002,121.026629,1,EB,VEHICULAR ACCIDENT,1.0,AUV AND PICK-UP,MMDA ALERT: Vehicular accident at Quezon Ave. Delta EB involving AUV and pick-up as of 3:37 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128208173498691585
2019-05-14,3:44 PM,Makati City,EDSA BUENDIA AVE,14.554948999999999,121.034967,1,SB,VEHICULAR ACCIDENT,1.0,2 CARS,"MMDA ALERT: Vehicular accident at EDSA SB Buendia Ave, split involving 2 cars as of 3:44 PM. 1 lane occupied. MMDA on site. #mmda",https://twitter.com/mmda/status/1128208354684203008
2019-05-14,3:54 PM,Quezon City,C5 B SERRANO KATIPUNAN,14.61474,121.07068500000001,1,WB,VEHICULAR ACCIDENT,1.0,PUJ AND CAR,MMDA ALERT: Vehicular accident at C5 B.Serrano Katipunan WB involving PUJ and car as of 3:54 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128212761266216960
2019-05-14,4:03 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141000000001,121.06961899999999,1,SB,STALLED DUMP TRUCK DUE TO MECHANICAL PROBLEM,1.0,DUMP TRUCK,MMDA ALERT: Stalled dump truck due to mechanical problem at C5 Bagong Ilog flyover SB as of 4:03 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128217986244812800
2019-05-14,5:24 PM,Quezon City,EDSA MAIN AVE,14.613660000000001,121.053801,1,NB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND CAR,"MMDA ALERT: Vehicular accident at EDSA Main Ave. NB involving motorcycle and car as of 5:24 PM. 1 lane occupied. MMDA on site, #mmda",https://twitter.com/mmda/status/1128231738373632000
2019-05-14,6:27 PM,Makati City,EDSA ESTRELLA,14.559818,121.04073700000001,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Estrella NB as of 6:27 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128247673012645889
2019-05-14,6:39 PM,Quezon City,MINDANAO AVE TRINOMA,14.652678,121.03475900000001,1,EB,VEHICULAR ACCIDENT,1.0,SUV AND AUV,MMDA ALERT: Vehicular accident at Mindanao Ave. fronting Trinoma EB involving SUV and AUV as of 6:39 PM. 1 lane occ… https://t.co/k9zesNcA2a,https://twitter.com/mmda/status/1128250830132367367
2019-05-14,6:56 PM,Quezon City,EDSA CAMP AGUINALDO GATE 3,14.605745,121.05751299999999,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA Camp Aguinaldo Gate 3 NB as of 6:56 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128255521956384768
2019-05-14,8:02 PM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.05631399999999,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Ortigas flyover NB as of 8:02 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128273909407551489
2019-05-14,8:11 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.05556200000001,1,NB,VEHICULAR ACCIDENT,2.0,AUV AND SUV,MMDA ALERT: Vehicular accident at EDSA Megamall NB involving AUV and SUV as of 8:11 PM. 2 lanes occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128274375000465408
2019-05-14,9:34 PM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,1,SB,VEHICULAR ACCIDENT,1.0,2 SUV,MMDA ALERT: Vehicular accident at EDSA SB Connecticut involving 2 SUV as of 9:34 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128294253166153728
2019-05-14,10:43 PM,Quezon City,ELLIPTICAL ROAD QUEZON AVE.,14.650096,121.047073,1,,VEHICULAR ACCIDENT,1.0,CAR AND DUMP TRUCK,MMDA ALERT: Vehicular accident at Elliptical Quezon Ave. involving car and dump truck as of 10:43 PM. 1 lane occupied. MMDA assisted. #mmda,https://twitter.com/mmda/status/1128312781474631681
2019-05-15,6:40 AM,Quezon City,KATIPUNAN MAYNILAD,14.655984,121.074458,1,NB,SELF ACCIDENT,1.0,MC,MMDA ALERT: Self accident at Katipunan Maynilad NB involving MC as of 6:40 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128431652537978880
2019-05-15,7:00 AM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.05631399999999,1,EB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at EDSA Ortigas F/O EB involving SUV and car as of 7:00 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128437629337231361
2019-05-15,7:46 AM,Pasig City,MARCOS HIGHWAY VALLEY OASIS,14.621325,121.087323,1,EB,VEHICULAR ACCIDENT,1.0,MC AND CAR,MMDA ALERT: Vehicular accident at Marcos highway Valley Oasis EB involving MC and car as of 7:46 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128451392459292672
2019-05-15,8:00 AM,Manila,ANDA CIRCLE,14.590760999999999,120.97083300000001,1,,VEHICULAR ACCIDENT,1.0,MC AND BIKE,MMDA ALERT: Vehicular accident at Anda Circle involving MC and bike as of 8:00 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128451878600052736
2019-05-15,8:06 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.05356499999999,1,NB,STALLED CAR DUE TO MECHANICAL TROUBLE,1.0,CAR,MMDA ALERT: Stalled car due to mechanical trouble at EDSA Shaw tunnel NB as of 8:06 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128455638042832902
2019-05-15,8:35 AM,Quezon City,EDSA AURORA,14.621564000000001,121.050149,1,SB,STALLED BUS DUE TO MECHANICAL TROUBLE,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical trouble at EDSA Aurora SB as of 8:35 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128460975869313024
2019-05-15,8:51 AM,Quezon City,EDSA NORTH AVE,14.655615,121.029875,1,EB,VEHICULAR ACCIDENT,1.0,2 SUV,MMDA ALERT: Vehicular accident at EDSA North Ave EB involving 2 SUV as of 8:51 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128473054789525504
2019-05-15,9:39 AM,Quezon City,EDSA P TUAZON BLVD,14.616404000000001,121.052548,1,NB,VEHICULAR ACCIDENT,1.0,BUS AND VAN,MMDA ALERT: Vehicular accident at EDSA P Tuazon Blvd Split NB involving bus and van as of 9:39 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128478643322097665
2019-05-15,10:05 AM,Mandaluyong,EDSA MEGAMALL,14.584488,121.05556200000001,1,NB,STALLED BUS DUE TO MECHANICAL TROUBLE,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical trouble at EDSA Megamall NB as of 10:05 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128487005925416960
2019-05-15,10:11 AM,Quezon City,C5 AURORA BLVD KATIPUNAN AVE,14.631692000000001,121.07421699999999,1,WB,STALLED PUJ DUE TO MECHANICAL TROUBLE,1.0,PUJ,MMDA ALERT: Stalled PUJ due to mechanical trouble at C5 Aurora Blvd Katipunan Ave WB as of 10:11 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128487043841925120
2019-05-15,10:22 AM,Makati City,C5 PALAR FLYOVER,14.533113,121.05771999999999,1,NB,VEHICULAR ACCIDENT,1.0,DUMP TRUCK AND CLOSED VAN VAN,MMDA ALERT: Vehicular accident at C5 Palar F/O NB involving dump truck and closed van van as of 10:22 AM. 1 lane oc… https://t.co/4BGYc01iee,https://twitter.com/mmda/status/1128489413766332420
2019-05-15,10:28 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.06586499999999,1,EB,VEHICULAR ACCIDENT,1.0,2 SUV,MMDA ALERT: Vehicular accident at Ortigas going Meralco EB involving 2 SUV as of 10:28 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128489878339985408
2019-05-15,10:30 AM,Quezon City,ELLIPTICAL ROAD QUEZON AVE.,14.650096,121.047073,1,WB,VEHICULAR ACCIDENT,1.0,CAR AND UV,MMDA ALERT: Vehicular accident at Quezon Ave Elliptical WB involving car and UV as of 10:30 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128490369966985217
2019-05-15,10:36 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,1,NB,ONGOING DPWH CENTER ISLAND REPAIR,1.0,,MMDA ALERT: Ongoing DPWH center island repair at C5 Eastwood NB as of 10:36 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1128491750270488576
2019-05-15,11:00 AM,Quezon City,GATE 1 CAMP CRAME,14.609809,121.055526,1,,RALLYIST,,80 PAX,"MMDA ALERT: Rallyist at Gate 1 Camp Crame more or less 80 pax as of 11:00 AM. Involved Group: ""Anak Pawis"" PNP on site. #mmda",https://twitter.com/mmda/status/1128497843788890112
2019-05-15,11:10 AM,Quezon City,WHITE PLAINS EDSA,14.599651999999999,121.05968999999999,1,WB,VEHICULAR ACCIDENT,1.0,CAR AND AUV,MMDA ALERT: Vehicular accident at White plains before EDSA WB involving car and AUV as of 11:10 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128499971160850432
2019-05-15,11:14 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,1,EB,VEHICULAR ACCIDENT,1.0,CAR AND MC,MMDA ALERT: Vehicular accident at Ortigas Emerald EB involving car and MC as of 11:14 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128500588017152000
2019-05-15,11:18 AM,Pasig City,ADB POVEDA,14.588985000000001,121.05986100000001,1,SB,VEHICULAR ACCIDENT,1.0,CAR AND AUV,MMDA ALERT: Vehicular accident at ADB Poveda SB involving car and AUV as of 11:18 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128501588232818693
2019-05-15,11:19 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.05356499999999,1,SB,VEHICULAR ACCIDENT,1.0,2 SUV,MMDA ALERT: Vehicular accident at EDSA Shaw Tunnel SB involving 2 SUV as of 11:19 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128501938910195712
2019-05-15,11:21 AM,Mandaluyong,ORTIGAS GREENHILLS,14.600466,121.048658,1,EB,VEHICULAR ACCIDENT,1.0,CAR AND BUS,MMDA ALERT: Vehicular accident at Ortigas Greenhills EB involving car and bus as of 11:21 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128502515933167616
2019-05-15,11:24 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,1,EB,STALLED BUS DUE TO MECHANICAL TROUBLE,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical trouble at Ortigas before Emerald EB as of 11:24 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128503659665416194
2019-05-15,2:38 PM,Quezon City,MINDANAO AVE SAUYO U TURN SLOT,14.685209,121.031874,1,NB,VEHICULAR ACCIDENT,1.0,TRUCK AND VAN,MMDA ALERT: Vehicular accident at Mindanao Ave. Sauyo U turn slot NB involving truck and van as of 2:38 PM. 1 lane… https://t.co/YKHqOSu1o0,https://twitter.com/mmda/status/1128556932501917698
2019-05-15,3:22 PM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,1,SB,VEHICULAR ACCIDENT,1.0,BUS AND TRUCK,MMDA ALERT: Vehicular accident at C5 Ortigas flyover SB involving bus and truck as of 3:22 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1128566818333810689
2019-05-15,3:32 PM,Mandaluyong,EDSA SHAW BLVD TUNNEL,14.581153,121.05356499999999,1,NB,MULTIPLE COLLISION,1.0,CAR AND 2 MOTORCYCLES,MMDA ALERT: Multiple collision at EDSA Shaw Blvd. tunnel NB involving car and 2 motorcycles as of 3:32 PM. 1 lane o… https://t.co/T5XsTCscCu,https://twitter.com/mmda/status/1128566992170962944
2019-05-15,3:39 PM,Kalookan City,MCARTHUR HIGHWAY POTRERO,14.662648999999998,120.984183,1,NB,STALLED TRAILER TRUCK DUE TO MECHANICAL PROBLEM,1.0,TRAILER TRUCK,MMDA ALERT: Stalled trailer truck due to mechanical problem at Mc Arthur Highway Potrero NB as of 3:39 PM. 1 lane o… https://t.co/hbH65fBU5Z,https://twitter.com/mmda/status/1128567197524156418
